,is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit
65479,1,1,1.4,28,,0,37.4,2.4,0
25159,1,1,1.28,36,,0,35.3,2.7,0
27514,1,0,1.75,0,,1,11.3,0.5,1
29215,0,0,0.92,20,,0,4.9,0.4,0
32127,1,0,2.03,26,,3,16.3,1.0,0
20448,0,0,3.02,21,,0,13.9,1.3,0
52949,0,0,1.06,32,,0,2.2,0.2,0
24832,0,0,2.37,18,,0,4.5,0.2,0
8335,0,0,2.89,21,,0,12.8,1.6,0
6636,1,0,2.0,0,,0,0.0,0.0,4
25811,0,0,1.49,21,,0,17.0,2.0,0
29482,0,0,2.38,20,,0,11.3,0.5,0
3210,1,1,2.25,0,,0,0.0,0.0,6
25078,0,0,1.67,0,,0,60.7,2.1,6
4676,1,0,5.36,10,,0,1.9,0.1,5
17396,0,0,2.61,18,,2,7.8,3.2,0
30819,0,0,1.37,24,,0,6.5,0.6,0
1933,0,0,2.48,13,,0,0.0,0.0,0
27373,0,0,2.42,32,,0,5.1,0.4,0
22615,0,0,2.36,37,,0,16.0,1.0,0
34566,1,0,3.2,25,,1,24.7,2.0,0
27988,0,0,2.24,16,,0,19.0,5.7,0
39372,1,1,2.02,28,,0,18.6,0.6,0
24393,0,0,1.95,19,,0,12.8,0.8,0
32606,1,1,1.2,24,,0,17.9,1.6,0
18301,1,0,3.87,32,,1,18.1,1.0,0
3499,0,0,2.15,13,,0,0.0,0.0,0
2136,1,0,4.56,16,,0,37.7,3.6,0
9249,1,1,3.16,23,,0,39.7,2.4,0
12179,0,0,2.16,0,,0,0.0,0.0,3
36050,1,0,1.99,22,,0,59.2,3.0,0
2759,0,0,2.03,0,,0,0.0,0.0,0
49296,0,0,0.4,23,,0,49.7,3.0,0
30466,0,0,2.33,15,,0,18.4,0.8,3
38776,0,0,2.02,44,,1,148.4,5.8,0
40173,1,0,1.99,13,,0,68.2,7.1,0
2919,1,1,3.29,0,,3,0.0,0.0,5
10016,0,0,3.22,16,,0,3.0,0.7,0
17110,1,0,2.1,23,,0,26.1,1.7,0
58436,0,0,1.77,63,,0,138.7,7.3,0
14612,1,0,1.98,23,,0,21.6,1.0,0
48089,0,0,2.33,209,,0,477.9,52.9,0
13362,0,0,2.48,24,,0,30.5,3.2,0
38530,0,0,1.82,28,,0,20.4,0.9,0
20203,1,0,2.25,23,,0,20.2,1.3,0
20331,1,0,2.5,24,,0,7.8,0.5,0
21419,1,0,3.44,24,,0,11.7,0.8,0
49366,1,0,2.16,18,,0,44.5,2.8,0
22053,0,0,3.59,24,,0,9.6,0.6,0
5018,1,1,2.02,23,,1,0.0,0.0,0
2667,1,0,6.28,10,,0,0.1,0.0,0
8046,0,0,1.98,20,,0,0.0,0.0,0
9570,0,0,2.71,22,,0,11.1,0.7,0
4854,0,0,1.4,0,,0,0.0,0.0,3
33056,1,0,1.99,30,,0,0.0,0.0,0
21188,0,0,0.61,22,,1,0.0,0.0,0
1757,0,0,2.35,0,,0,0.0,0.0,0
7252,0,0,2.93,13,,0,2.4,0.5,0
6426,1,1,3.42,22,,1,10.0,0.9,0
3525,1,1,1.84,12,,1,0.0,0.0,0
39716,0,0,1.04,28,,0,21.7,7.7,0
4269,1,1,3.36,21,,0,0.5,0.2,0
59620,1,0,0.45,13,,0,8.1,1.3,0
10167,1,1,2.38,3,,0,0.0,0.0,0
58759,1,1,1.01,20,,0,118.5,11.3,0
13811,1,0,3.82,22,,0,31.5,1.5,0
48283,0,0,0.07,4,,0,14.9,1.6,0
10247,1,1,1.98,23,,0,0.0,0.0,0
28936,0,0,0.0,1,,0,0.0,0.0,0
23612,1,0,1.98,55,,0,50.1,2.9,0
55714,0,0,1.46,66,,1,142.0,10.7,0
56,1,0,9.18,20,,0,0.0,0.0,0
50362,1,0,2.08,15,,0,44.5,4.8,0
22387,1,0,2.76,21,,0,14.2,1.0,0
6720,1,0,2.36,21,,0,0.0,0.0,0
2350,1,0,3.64,14,,0,0.0,0.0,0
14671,0,0,2.65,17,,0,16.8,1.2,0
16289,1,0,3.0,21,,0,41.1,2.2,0
51002,0,0,2.73,59,,1,148.0,5.4,0
37969,1,1,2.08,25,,0,14.3,4.2,0
11849,1,0,2.52,0,,0,4.5,0.4,6
31745,0,0,0.44,21,,0,10.3,0.5,0
10321,1,1,7.85,22,,0,69.6,3.6,0
13351,1,0,2.63,24,,0,11.7,0.8,0
50327,1,1,2.05,21,,0,102.8,15.0,0
28037,1,0,2.16,10,,2,9.3,0.6,7
631,0,0,5.75,13,,2,17.3,1.8,0
18924,1,0,2.8,43,,0,71.4,2.0,0
13073,0,0,3.5,80,,0,212.6,18.2,0
11174,0,0,2.04,21,,0,0.0,0.0,0
5255,1,1,2.03,22,,0,0.0,0.0,0
29349,0,0,2.05,48,,1,73.6,3.9,0
31791,1,0,0.99,21,,0,45.4,4.0,0
18820,1,0,5.67,15,,0,0.0,0.0,0
36820,1,1,2.63,33,,0,12.2,3.9,0
18715,1,0,3.2,24,,0,8.0,1.1,0
23900,1,0,2.98,25,,2,86.0,7.9,0
16156,1,0,2.16,23,,0,17.7,0.9,0
46336,0,0,3.28,27,,0,48.7,3.7,0
38948,1,0,2.07,26,,4,52.6,2.1,0
40219,1,0,2.2,32,,0,23.0,1.1,0
50633,0,0,1.95,24,,0,71.2,5.6,0
18165,1,0,4.58,24,,0,42.0,1.4,0
9573,1,1,2.81,20,,0,5.9,0.5,0
3216,1,0,2.1,0,,0,0.0,0.0,2
48557,1,0,2.03,12,,0,95.1,5.0,0
27193,1,0,2.01,24,,0,0.9,0.1,0
6680,0,0,3.45,0,,0,6.0,0.8,7
2186,1,0,3.16,20,,0,0.0,0.0,3
10129,0,0,2.02,21,,0,0.0,0.0,0
7196,1,1,1.18,0,,0,0.0,0.0,5
26006,0,0,3.1,23,,0,17.2,1.1,0
16944,0,0,6.39,24,,2,32.1,3.4,0
11989,0,0,2.02,20,,0,0.0,0.0,0
17300,1,0,5.18,24,,0,24.0,0.7,0
26199,1,0,0.22,15,,0,0.0,0.0,0
18353,0,0,2.01,21,,2,16.1,1.2,0
31683,0,0,1.98,36,,0,28.2,0.9,0
11638,0,0,6.47,20,,0,74.1,7.9,0
13213,0,0,3.96,24,,0,20.1,1.4,0
47605,0,0,1.98,24,,0,5.9,0.3,0
6210,0,0,5.83,15,,0,1.8,0.1,0
62856,1,0,1.21,17,,0,17.2,2.2,0
30806,0,0,3.44,22,,0,11.2,1.9,0
33356,1,0,2.09,26,,1,5.7,0.3,0
36384,1,0,0.19,35,,0,27.4,2.0,0
31997,1,0,0.62,20,,0,0.0,0.0,0
10213,1,0,2.43,50,,0,96.8,10.9,0
57972,0,0,0.11,23,,0,0.6,0.0,0
33309,1,0,1.98,30,,0,10.1,0.3,0
3255,1,0,3.89,0,,0,3.6,0.4,6
5237,0,0,1.47,14,,0,0.0,0.0,0
68590,1,0,0.25,22,,0,20.0,1.1,0
5024,0,0,5.31,20,,0,0.0,0.0,0
7538,1,0,6.77,12,,0,4.4,0.9,7
11815,1,0,2.27,20,,0,8.6,0.6,0
14309,0,0,1.98,0,,0,2.4,1.7,4
50235,1,1,2.09,15,,0,38.9,6.5,0
23730,1,0,2.11,23,,0,11.0,0.6,0
11557,1,1,2.39,21,,0,6.5,0.7,0
12661,1,0,6.89,23,,0,20.1,1.9,0
66259,0,0,0.95,237,,2,1663.2,157.9,0
16130,1,0,3.51,24,,0,30.2,4.0,0
11935,0,0,0.89,22,,0,0.0,0.0,0
6945,0,0,2.41,23,,2,0.0,0.0,0
12297,1,0,1.98,44,,0,0.0,0.0,0
4191,1,1,8.06,25,,0,159.5,10.9,0
32756,1,1,4.18,24,,0,149.4,26.4,0
4587,1,0,2.44,23,,0,0.0,0.0,0
38221,0,0,1.2,26,,2,18.7,0.9,0
31309,1,0,3.49,24,,0,13.1,0.5,0
27679,1,0,1.02,16,,0,60.1,4.5,0
68086,0,0,0.29,33,,0,81.3,4.6,0
5288,1,0,4.05,18,,0,10.4,1.4,0
30838,1,0,1.27,0,,2,9.8,1.5,0
3520,0,0,3.43,20,,0,12.1,3.0,0
17785,1,0,0.15,8,,0,0.0,0.0,0
4079,0,0,4.89,18,,0,11.8,1.0,0
40984,1,0,2.1,12,,0,25.5,0.9,0
3252,1,1,2.12,0,,0,0.0,0.0,2
46406,1,0,2.57,38,,0,31.2,3.2,0
8672,0,0,1.42,20,,0,0.0,0.0,0
5883,1,1,3.64,0,,0,5.9,0.5,6
17593,0,0,2.02,18,,0,4.3,0.7,0
2444,0,0,1.97,44,,0,0.0,0.0,0
27345,1,1,5.82,17,,3,140.9,9.4,0
45472,0,0,0.22,65,,4,99.2,199.9,0
22756,1,0,1.98,20,,1,4.4,0.4,0
56520,1,0,1.37,27,,2,33.0,2.3,0
1754,0,0,4.38,21,,0,6.1,1.3,0
33212,1,0,0.17,0,,0,3.1,0.5,2
44550,1,0,1.47,34,,0,65.6,3.7,0
9359,1,1,2.07,0,,0,0.0,0.0,0
12757,0,0,2.33,21,,0,6.1,0.4,0
2205,1,1,4.27,0,,0,2.2,0.5,5
27870,1,0,2.11,24,,1,13.1,0.7,0
11291,1,0,3.45,0,,0,4.1,1.3,7
34154,1,0,4.3,21,,0,0.0,0.0,0
10623,1,1,7.59,23,,0,14.8,1.0,0
35639,1,1,4.02,22,,0,68.1,4.2,0
42551,1,0,1.98,13,,0,17.1,1.3,0
33185,0,0,4.22,24,,1,29.4,2.9,0
4523,0,0,1.5,12,,0,0.0,0.0,0
27657,0,0,5.16,24,,0,49.3,4.2,0
58278,1,0,2.01,19,,0,32.4,1.9,0
31010,1,1,5.47,48,,0,154.0,5.6,0
36330,0,0,1.74,32,,0,35.6,6.1,0
19985,0,0,2.02,24,,0,6.9,1.4,0
1877,0,0,2.59,18,,0,0.0,0.0,0
22539,1,1,3.91,21,,0,4.8,1.9,0
34974,1,0,2.02,24,,0,47.9,2.5,0
15346,1,0,6.54,24,,0,150.9,9.8,0
7204,0,0,1.37,0,,1,0.0,0.0,5
23427,1,0,1.98,23,,0,7.1,0.2,0
38633,1,0,1.98,30,,0,37.3,4.6,0
10038,1,0,2.77,0,,1,39.2,37.8,0
50477,1,0,2.07,14,,0,140.3,10.0,0
22885,1,0,2.59,24,,1,18.9,1.7,0
25239,1,0,2.48,12,,0,11.1,1.7,0
19191,1,0,2.18,24,,0,0.4,0.0,0
45013,0,0,0.52,22,,0,25.5,3.4,0
26639,1,0,3.25,18,,0,24.1,1.5,0
19208,0,0,2.05,22,,0,6.0,0.6,0
4164,1,1,2.67,22,,1,0.0,0.0,2
59403,1,1,0.29,19,,5,71.7,7.1,0
68142,0,0,0.29,30,,1,72.2,2.9,0
22042,1,0,4.87,23,,0,5.3,0.6,0
3440,1,0,4.18,23,,1,8.7,1.0,0
37778,0,0,1.28,24,,0,15.4,5.2,0
21283,0,0,3.04,18,,0,26.2,3.5,0
22687,0,0,5.33,12,,0,1.6,0.1,3
21623,1,0,2.06,20,,2,24.8,2.4,0
33155,1,0,2.02,29,,0,110.0,8.5,0
16721,1,0,2.27,26,,1,10.0,1.4,0
740,1,0,5.18,23,,0,0.0,0.0,0
19649,1,0,2.44,23,,0,3.1,0.2,0
10577,0,0,2.21,21,,0,8.6,0.6,0
32149,1,0,2.32,18,,1,2.7,0.2,1
21722,1,0,2.27,22,,0,7.9,0.6,0
33552,1,1,0.79,39,,0,22.9,2.2,0
19632,1,0,3.03,10,,0,74.8,3.5,0
58945,0,0,0.36,23,,0,86.5,8.1,0
32692,1,0,2.02,30,,1,19.4,4.2,0
16865,1,0,2.0,22,,0,2.8,0.2,0
3579,0,0,5.58,20,,0,2.6,0.3,0
13222,1,0,2.08,23,,0,4.7,0.6,0
48418,1,0,2.75,8,,0,0.0,0.0,0
1231,0,0,4.59,0,,2,0.0,0.0,4
14976,0,0,0.36,38,,4,0.0,0.0,0
4952,0,0,1.31,11,,0,0.0,0.0,0
38727,0,0,3.39,32,,0,25.2,1.9,0
3322,1,0,7.27,20,,0,6.4,0.2,0
17259,1,0,5.68,24,,0,21.0,1.4,0
3270,1,0,2.04,21,,0,0.0,0.0,0
36762,0,0,0.99,25,,0,11.7,0.8,0
13759,0,0,0.59,21,,1,0.0,0.0,0
10749,0,0,2.17,20,,0,0.0,0.0,0
9361,1,1,2.61,24,,0,1.2,0.1,0
6046,0,0,3.21,21,,0,7.6,1.0,0
3537,0,0,3.27,13,,0,0.0,0.0,0
25458,0,0,4.13,31,,1,105.0,4.7,0
21605,1,0,3.66,20,,0,4.9,0.3,0
312,1,0,6.57,21,,0,0.0,0.0,0
37517,1,0,1.42,23,,0,126.9,6.7,0
3266,1,0,7.23,12,,0,1.5,0.2,4
21514,1,0,6.22,0,,0,0.0,0.0,0
14791,1,0,2.02,22,,0,9.5,0.8,0
23165,0,0,2.1,17,,0,8.6,1.4,0
14897,1,0,4.18,32,,0,19.0,1.6,0
6797,0,0,3.37,17,,0,0.0,0.0,0
34397,1,0,4.04,19,,1,18.8,0.8,0
10347,1,0,1.99,20,,0,0.0,0.0,0
13232,1,0,2.64,22,,0,12.7,1.4,0
31647,1,0,2.19,25,,3,28.1,7.8,0
10475,0,0,2.05,18,,0,0.0,0.0,0
42963,1,0,1.98,13,,1,23.1,0.9,0
41155,1,0,2.97,25,,0,80.8,7.0,0
29141,0,0,1.28,34,,0,34.3,1.2,0
28460,0,0,2.63,20,,0,48.1,4.0,0
11287,1,0,2.86,0,,0,0.4,0.1,1
7878,0,0,2.2,20,,0,0.0,0.0,0
27919,1,0,3.04,80,,0,411.4,214.1,0
59953,1,1,0.89,22,,0,48.3,2.8,0
29180,0,0,0.43,17,,0,19.9,1.1,0
37655,1,1,4.26,33,,1,46.8,3.3,0
34934,1,0,1.23,19,,0,17.7,0.7,0
12016,1,0,6.22,20,,2,15.9,0.8,0
10376,0,0,1.98,20,,0,0.0,0.0,0
559,1,1,4.42,13,,0,0.0,0.0,0
49443,1,0,1.12,18,,1,32.7,16.9,0
32660,1,0,2.14,28,,0,42.7,8.3,0
8316,1,1,3.85,17,,0,25.6,2.9,0
27285,1,0,0.84,23,,2,2.3,0.4,0
27789,1,1,1.12,0,,0,3.7,0.2,7
12254,1,0,6.85,24,,0,20.6,2.4,0
49469,1,0,2.0,16,,0,27.6,3.0,0
15413,1,1,2.03,0,,0,5.2,0.4,0
66161,1,1,0.94,19,,0,45.4,2.9,0
5499,0,0,3.57,22,,0,1.4,0.2,0
31141,1,0,5.17,18,,0,7.0,0.2,0
23401,0,0,2.22,24,,0,14.1,1.1,0
20208,1,0,2.04,22,,0,8.5,0.7,0
22021,1,0,5.98,24,,0,0.3,0.0,0
4919,0,0,1.6,0,,0,0.0,0.0,0
517,0,0,5.2,0,,0,0.0,0.0,1
32538,0,0,4.33,163,,1,455.9,48.6,0
8220,0,0,2.05,0,,0,0.0,0.0,4
29351,1,0,0.87,38,,0,73.5,6.9,0
24580,0,0,0.86,0,,0,0.0,0.0,0
6117,1,0,1.95,22,,0,0.0,0.0,0
8835,0,0,1.81,17,,0,0.0,0.0,0
33902,0,0,0.94,20,,0,18.8,1.1,0
5295,1,0,4.51,32,,0,22.7,6.6,2
4137,0,0,4.04,0,,0,0.0,0.0,0
36148,1,0,3.83,33,,0,131.2,14.2,0
34166,1,1,4.11,17,,0,32.1,3.0,0
54538,1,0,2.01,4,,0,3.8,0.1,0
3024,0,0,2.12,0,,0,0.0,0.0,3
6885,1,0,1.26,14,,1,0.0,0.0,0
6665,0,0,1.39,11,,0,0.0,0.0,0
7120,0,0,3.55,29,,0,69.1,12.1,0
6911,1,0,1.51,0,,1,0.0,0.0,0
37597,0,0,3.61,32,,0,28.0,3.9,0
3386,0,0,7.55,24,,0,9.6,0.6,0
16412,1,0,1.98,24,,0,8.0,0.7,0
5769,1,1,5.06,30,,0,40.4,2.5,0
25734,1,0,1.62,16,,0,22.6,0.8,0
21402,1,0,4.23,10,,0,0.0,0.0,0
25931,1,1,1.91,23,,1,7.7,0.4,0
17954,1,1,4.51,24,,0,0.1,0.0,0
28858,1,0,2.18,25,,0,11.7,0.7,0
23397,1,1,1.98,22,,0,0.7,0.0,0
5061,0,0,3.25,10,,0,0.0,0.0,0
38001,1,0,4.05,17,,1,24.2,1.4,0
24411,1,0,2.38,0,,0,0.0,0.0,0
36644,1,0,1.98,20,,0,48.9,10.2,0
19788,1,0,2.52,23,,0,20.8,1.3,0
22906,1,0,3.84,12,,0,28.7,4.0,0
45645,1,0,1.99,14,,0,17.3,0.9,0
45736,1,0,2.65,24,,0,55.2,4.8,0
541,1,0,7.12,0,,0,0.9,0.2,4
9052,0,0,4.48,29,,0,49.3,5.5,0
10761,1,1,2.3,22,,1,1.7,0.1,0
120,0,0,7.09,7,,0,0.0,0.0,0
10866,0,0,1.98,0,,0,0.0,0.0,0
12478,1,0,5.78,24,,0,20.5,1.2,0
47659,1,1,2.13,20,,0,102.1,8.5,0
13541,1,0,6.59,25,,0,42.6,5.5,0
30974,0,0,0.75,19,,0,6.2,1.3,0
3947,0,0,4.65,20,,1,6.2,0.5,0
21475,1,0,3.63,24,,0,16.2,0.9,0
7198,1,0,0.64,20,,0,0.0,0.0,0
46052,1,0,0.61,29,,0,17.8,1.0,0
20050,1,0,2.06,0,,0,0.0,0.0,0
48485,1,1,2.22,26,,0,34.5,3.9,0
2848,0,0,4.33,14,,0,3.5,0.4,0
8341,1,1,2.7,0,,0,25.7,1.3,0
7691,0,0,2.01,0,,0,0.0,0.0,1
6084,1,0,2.38,12,,0,0.0,0.0,0
12150,1,0,2.12,22,,0,10.4,0.6,0
29068,1,0,3.48,26,,1,21.7,3.5,0
37094,1,1,3.56,19,,0,87.9,3.7,0
25101,0,0,0.56,30,,0,0.0,0.0,0
30384,1,1,4.48,21,,0,32.0,3.2,0
18354,1,0,1.98,19,,0,0.0,0.0,0
41419,1,0,3.08,24,,0,19.4,0.9,0
28011,1,0,0.01,3,,0,0.0,0.0,0
43243,1,0,1.88,13,,0,35.8,2.5,0
9721,0,0,1.52,23,,0,0.0,0.0,0
28592,0,0,3.5,20,,0,33.6,2.2,0
15752,0,0,2.74,21,,0,7.3,0.3,0
79,0,0,6.81,12,,0,0.0,0.0,0
48730,1,1,2.23,28,,0,74.7,4.0,0
31826,1,1,2.96,21,,0,46.1,1.7,0
16526,0,0,6.43,73,,1,84.9,2.9,0
50263,1,0,1.15,49,,2,129.7,4.0,0
11428,1,1,3.68,12,,0,4.7,0.7,0
7506,0,0,6.54,24,,0,17.0,1.0,0
23301,1,0,4.65,33,,2,38.5,4.3,0
13246,0,0,3.42,23,,0,20.9,1.9,0
37154,1,0,1.87,25,,0,89.7,4.0,0
18217,1,0,4.98,24,,0,34.8,1.4,0
44853,0,0,2.76,22,,0,56.3,5.0,0
786,1,0,5.58,0,,0,0.8,0.1,2
12702,1,0,3.13,20,,0,1.3,0.4,0
8895,0,0,3.22,0,,0,0.6,0.0,1
528,0,0,4.16,0,,0,0.0,0.0,0
27360,1,0,1.98,24,,0,9.2,1.3,0
5995,1,1,7.72,15,,0,20.1,0.8,4
37477,1,0,2.99,25,,0,42.7,2.0,0
20578,1,0,3.18,23,,0,10.6,1.2,0
1705,0,0,2.31,12,,0,0.0,0.0,0
17348,1,0,2.07,23,,0,10.4,1.3,0
19743,1,0,2.05,20,,0,26.6,1.6,0
34279,1,0,2.26,23,,1,17.5,1.6,0
40510,1,0,2.19,32,,0,57.2,13.1,0
24520,1,0,2.0,22,,0,9.6,1.0,0
8956,1,0,1.16,0,,0,0.0,0.0,3
44500,1,0,2.28,18,,0,77.9,3.4,0
57366,1,0,1.25,16,,0,13.3,0.9,0
38453,0,0,1.88,21,,0,1.3,0.1,0
44782,1,0,2.36,31,,0,41.2,6.8,0
19606,0,0,2.21,23,,0,18.9,3.8,0
5832,0,0,2.09,17,,0,0.0,0.0,0
36978,1,0,4.35,9,,0,57.2,2.2,0
46142,1,0,0.24,28,,2,14.6,0.3,0
28297,0,0,3.47,32,,2,37.1,2.4,0
8121,1,0,2.06,21,,0,0.0,0.0,0
29520,1,1,5.06,11,,0,22.7,4.6,0
46625,1,1,2.53,24,,0,26.8,3.0,0
70259,1,1,0.12,33,,0,68.5,4.2,0
37028,0,0,1.92,32,,0,2.8,1.4,0
28484,1,0,5.07,21,,0,82.1,8.0,0
14007,0,0,3.38,18,,0,6.5,1.9,0
25861,1,0,5.09,22,,0,33.8,2.7,0
17622,1,0,2.06,20,,0,15.4,2.5,0
19840,1,0,2.83,40,,0,30.8,3.9,0
12316,1,1,2.52,32,,0,10.6,0.8,0
38845,0,0,0.02,4,,0,0.0,0.0,0
19178,0,0,4.67,24,,0,0.0,0.0,0
5051,1,0,1.42,14,,0,0.0,0.0,0
40966,1,0,2.08,26,,0,96.9,6.6,0
33281,1,0,1.98,30,,0,17.6,0.8,0
20802,1,0,5.09,28,,1,31.1,1.2,0
16077,1,1,4.03,20,,0,23.7,1.7,0
12375,0,0,4.9,13,,0,10.4,0.7,0
50939,1,0,2.02,13,,2,34.7,3.2,0
48111,1,0,1.98,22,,0,25.8,1.5,0
8225,0,0,2.09,0,,0,0.0,0.0,2
32114,1,1,3.7,24,,0,145.3,10.2,0
47922,0,0,2.18,27,,0,29.2,4.7,0
13892,0,0,2.42,0,,0,8.5,0.5,6
1622,1,1,2.9,21,,4,0.0,0.0,0
4598,1,1,2.09,0,,0,0.0,0.0,7
31734,1,0,1.5,24,,2,10.7,0.6,0
7414,1,0,2.04,21,,0,0.0,0.0,0
20176,0,0,3.65,24,,0,53.8,3.3,0
18839,1,0,2.87,20,,0,9.4,1.7,0
2630,1,1,1.85,20,,0,0.0,0.0,0
37657,1,1,3.57,40,,0,40.5,3.6,0
55292,1,0,2.02,12,,0,58.0,3.0,0
20151,0,0,3.51,10,,0,4.7,1.4,7
11957,0,0,2.25,23,,1,14.0,1.4,0
26993,0,0,4.8,33,,2,22.4,0.9,0
24806,0,0,0.1,9,,0,0.0,0.0,0
23238,1,0,5.87,24,,1,61.4,2.9,0
40166,1,0,1.08,18,,0,38.9,2.2,0
401,1,0,11.86,17,,0,17.3,1.3,0
16608,1,1,3.22,17,,3,26.4,1.8,0
11362,0,0,4.85,10,,0,0.9,0.0,2
29325,0,0,0.8,23,,0,13.5,1.0,0
54715,1,0,1.6,23,,1,78.2,16.0,0
9228,1,0,1.74,0,,0,0.0,0.0,7
53720,1,1,2.23,8,,0,0.0,0.0,0
14792,1,1,2.95,0,,0,2.2,0.2,3
21922,1,0,4.18,26,,0,19.9,2.6,0
28523,1,0,2.74,20,,0,14.2,0.7,0
25059,0,0,0.5,18,,0,0.0,0.0,0
12511,0,0,1.98,0,,3,0.0,0.0,7
4301,0,0,1.5,14,,0,0.0,0.0,0
46978,1,1,2.34,18,,0,14.9,1.2,0
14276,1,0,2.32,30,,0,29.1,3.3,0
52905,1,0,2.19,24,,0,19.0,1.9,0
26643,1,0,0.22,16,,0,0.0,0.0,0
35402,0,0,1.57,20,,1,3.4,0.2,0
2486,1,1,8.54,24,,0,2.8,0.3,0
8649,0,0,0.98,23,,0,0.0,0.0,0
3317,0,0,1.96,0,,0,0.0,0.0,0
15994,1,1,3.5,24,,0,20.2,1.4,0
16674,1,1,2.12,0,,0,39.7,6.3,7
6778,0,0,2.81,23,,0,1.7,0.1,0
65184,1,1,1.35,0,,0,0.0,0.0,0
17039,1,0,1.97,21,,0,19.3,31.1,0
34919,1,0,2.29,24,,0,0.0,0.0,0
10773,1,0,6.77,30,,0,75.1,5.3,0
50114,1,0,2.1,15,,0,69.8,4.5,0
43834,1,0,2.32,17,,0,14.0,3.1,0
57714,1,0,0.24,24,,0,109.2,17.4,0
893,0,0,3.28,0,,0,0.0,0.0,1
34830,1,1,4.04,17,,1,47.0,3.8,0
1734,0,0,7.84,24,,0,5.1,0.4,0
7670,0,0,1.2,22,,0,0.0,0.0,0
39672,0,0,2.96,35,,1,103.5,6.4,0
26836,1,0,3.41,13,,0,7.9,0.4,0
35550,1,1,3.92,33,,0,20.4,1.6,0
23009,0,0,3.7,38,,0,0.3,0.0,0
7606,1,1,1.83,0,,0,0.0,0.0,3
12434,1,0,1.98,23,,0,0.0,0.0,0
1298,1,1,3.36,13,,0,0.0,0.0,0
17015,1,0,1.92,20,,1,8.0,0.7,0
9024,0,0,4.72,24,,0,14.5,1.4,0
13416,0,0,3.18,21,,0,3.6,0.2,0
18482,1,0,5.38,25,,1,48.0,1.4,0
70842,1,0,0.08,22,,0,78.8,6.9,0
3592,1,0,3.96,38,,0,62.9,2.5,0
6028,1,1,2.29,21,,2,0.0,0.0,0
50421,1,0,1.64,17,,0,14.2,1.2,0
1196,1,0,5.37,15,,0,5.5,2.1,0
27897,1,0,5.14,16,,0,39.7,5.0,0
46661,1,0,1.08,24,,0,18.6,2.3,0
8098,0,0,1.98,23,,0,0.0,0.0,0
5844,0,0,4.09,0,,0,0.0,0.0,0
34412,1,0,2.0,22,,0,38.4,4.9,0
51457,1,1,1.98,44,,0,191.8,25.8,0
21102,1,1,5.48,27,,0,26.6,1.8,0
36349,1,1,4.54,30,,2,62.7,3.4,0
33193,1,0,4.64,35,,0,3.9,0.2,0
48833,1,0,1.16,73,,0,54.1,16.2,0
39228,0,0,0.53,19,,0,3.8,0.5,0
29054,0,0,0.01,4,,0,0.0,0.0,0
28461,1,0,2.09,24,,0,12.6,0.8,0
27849,1,1,4.16,24,,0,58.1,3.8,0
23008,1,0,1.98,21,,0,14.2,1.0,0
2679,0,0,5.43,10,,0,0.0,0.0,0
18696,1,0,2.09,22,,0,5.0,0.6,0
9320,1,0,2.78,22,,0,52.8,2.9,0
41443,0,0,0.59,24,,1,26.3,0.9,0
10174,0,0,2.69,22,,0,32.1,4.6,0
51729,1,1,2.04,19,,0,95.3,3.5,0
16579,1,0,2.83,35,,1,26.7,1.4,0
23770,1,0,2.62,24,,2,19.3,1.5,0
20674,1,0,2.0,21,,0,7.1,0.7,0
11470,0,0,2.04,22,,0,0.0,0.0,0
2190,0,0,2.88,20,,0,0.0,0.0,0
53899,1,1,1.71,18,,1,63.6,4.5,0
14816,0,0,2.61,0,,0,0.7,0.0,0
3666,1,1,2.07,21,,0,0.0,0.0,0
11167,1,0,2.0,21,,0,0.0,0.0,0
44420,0,0,0.53,18,,0,29.1,1.4,0
15631,0,0,2.52,37,,0,28.1,2.6,0
32468,1,0,0.64,24,,0,46.2,3.3,0
25555,0,0,2.83,42,,0,3.8,1.3,0
51016,1,0,1.98,14,,0,36.5,1.4,0
7213,1,1,1.31,0,,0,0.0,0.0,7
51012,1,0,2.11,15,,0,29.8,4.5,0
11292,1,0,3.03,0,,0,3.7,0.4,6
29254,1,0,2.15,25,,3,15.9,0.8,0
21723,0,0,2.44,23,,1,11.0,0.6,0
47057,1,0,1.98,14,,0,33.1,1.9,0
10575,1,0,2.95,21,,1,11.1,0.6,0
35063,1,0,3.98,20,,0,223.9,6.2,0
8514,0,0,3.21,21,,0,11.4,0.9,0
62664,0,0,1.43,51,,0,38.8,2.4,0
11172,0,0,5.81,25,,0,18.1,1.9,0
25401,0,0,0.52,21,,0,0.0,0.0,0
29098,1,1,1.99,24,,1,7.4,1.2,0
42677,1,0,1.95,6,,0,0.8,0.0,0
18698,1,0,3.47,32,,1,17.4,0.9,0
17845,1,1,5.36,33,,0,29.5,1.5,0
414,1,0,7.6,14,,0,4.2,0.5,0
9008,1,0,3.01,24,,0,7.2,0.3,0
10113,0,0,5.01,8,,0,0.2,0.0,0
19077,1,0,6.21,33,,0,6.9,1.6,0
53548,1,0,2.3,20,,0,18.4,0.6,0
18140,1,0,1.99,21,,0,13.7,0.7,0
663,0,0,5.44,0,,0,0.0,0.0,7
